Country (Name),State/Province,City,Latitude,Longitude
United States,Michigan,Lowell,42.998,-85.359
United States,Michigan,Ludington,43.962,-86.398
United States,Michigan,Lupton,44.41,-83.999
United States,Michigan,Mackinac Island,45.866,-84.627
United States,Michigan,Macomb,42.65,-82.926
United States,Michigan,Madison Heights,42.505,-83.105
United States,Michigan,Mancelona,44.906,-85.029
United States,Michigan,Manchester,42.162,-84.024
United States,Michigan,Manistee,44.207,-86.196
United States,Michigan,Maple City,44.872,-85.892
United States,Michigan,Maple Rapids,43.105,-84.692
United States,Michigan,Marenisco,46.44,-89.664
United States,Michigan,Marine City,42.691,-82.55
United States,Michigan,Marlette,43.353,-83.014
United States,Michigan,Marne,43.027,-85.834
United States,Michigan,Marquette,46.629,-87.48
United States,Michigan,Marshall,42.261,-84.944
United States,Michigan,Marysville,42.907,-82.477
United States,Michigan,Mason,42.58,-84.46
United States,Michigan,Mattawan,42.232,-85.774
United States,Michigan,Mears,43.69,-86.469
United States,Michigan,Mecosta,43.62,-85.254
United States,Michigan,Melvin,43.205,-82.838
United States,Michigan,Melvindale,42.281,-83.179
United States,Michigan,Memphis,42.932,-82.803
United States,Michigan,Menominee,45.234,-87.564
United States,Michigan,Merrill,43.414,-84.332
United States,Michigan,Mesick,44.412,-85.697
United States,Michigan,Metamora,42.943,-83.3
United States,Michigan,Middleton,43.198,-84.738
United States,Michigan,Middleville,42.686,-85.451
United States,Michigan,Midland,43.616,-84.247
United States,Michigan,Milan,42.084,-83.659
United States,Michigan,Milford,42.58,-83.672
United States,Michigan,Millington,43.258,-83.545
United States,Michigan,Mio,44.695,-84.09
United States,Michigan,Monroe,41.951,-83.446
United States,Michigan,Montague,43.455,-86.345
United States,Michigan,Montrose,43.191,-83.917
United States,Michigan,Morenci,41.761,-84.228
United States,Michigan,Morley,43.497,-85.423
United States,Michigan,Morrice,42.85,-84.145
United States,Michigan,Mount Clemens,42.597,-82.878
United States,Michigan,Mount Morris,43.123,-83.686
United States,Michigan,Mount Pleasant,43.615,-84.793
United States,Michigan,Munising,46.342,-86.78
United States,Michigan,Munith,42.373,-84.258
United States,Michigan,Muskegon,43.175,-86.183
United States,Michigan,Negaunee,46.517,-87.603
United States,Michigan,New Baltimore,42.676,-82.777
United States,Michigan,New Boston,42.126,-83.391
United States,Michigan,New Buffalo,41.794,-86.741
United States,Michigan,New Haven,42.742,-82.795
United States,Michigan,New Hudson,42.498,-83.618
United States,Michigan,New Lothrop,43.132,-83.999
United States,Michigan,Newaygo,43.433,-85.711
United States,Michigan,Newberry,46.5,-85.551
United States,Michigan,Newport,41.983,-83.298
United States,Michigan,Niles,41.844,-86.216
United States,Michigan,North Adams,41.964,-84.473
United States,Michigan,North Branch,43.196,-83.212
United States,Michigan,North Street,43.036,-82.575
United States,Michigan,Northport,45.125,-85.625
United States,Michigan,Northville,42.431,-83.483
United States,Michigan,Norway,45.859,-87.926
United States,Michigan,Novi,42.463,-83.465
United States,Michigan,Oak Park,42.467,-83.178
United States,Michigan,Oakland,42.77,-83.158
United States,Michigan,Oakley,43.161,-84.207
United States,Michigan,Okemos,42.704,-84.41
United States,Michigan,Onondaga,42.446,-84.554
United States,Michigan,Onsted,42.008,-84.166
United States,Michigan,Ontonagon,46.778,-89.597
United States,Michigan,Ortonville,42.851,-83.438
United States,Michigan,Oscoda,44.453,-83.541
United States,Michigan,Osseo,41.822,-84.545
United States,Michigan,Otisville,43.162,-83.524
United States,Michigan,Otsego,42.439,-85.737
United States,Michigan,Otter Lake,43.225,-83.411
United States,Michigan,Ovid,42.985,-84.375
United States,Michigan,Owosso,42.996,-84.187
United States,Michigan,Oxford,42.853,-83.296
United States,Michigan,Parma,42.298,-84.597
United States,Michigan,Paw Paw,42.222,-85.904
United States,Michigan,Pelkie,46.816,-88.649
United States,Michigan,Pentwater,43.792,-86.366
United States,Michigan,Perrinton,43.165,-84.689
United States,Michigan,Perry,42.804,-84.213
United States,Michigan,Petersburg,41.869,-83.681
United States,Michigan,Petoskey,45.345,-84.915
United States,Michigan,Pigeon,43.831,-83.294
United States,Michigan,Pinckney,42.458,-83.947
United States,Michigan,Pinconning,43.848,-84.022
United States,Michigan,Pittsford,41.85,-84.448
United States,Michigan,Plainwell,42.482,-85.579
United States,Michigan,Pleasant Lake,42.388,-84.353
United States,Michigan,Pleasant Ridge,42.472,-83.143
United States,Michigan,Plymouth,42.366,-83.537
United States,Michigan,Pontiac,42.632,-83.291
United States,Michigan,Port Huron,42.987,-82.467
United States,Michigan,Port Sanilac,43.445,-82.556
United States,Michigan,Portage,42.201,-85.617
United States,Michigan,Portland,42.863,-84.995
United States,Michigan,Prudenville,44.248,-84.643
United States,Michigan,Pullman,42.492,-86.079
United States,Michigan,Quinnesec,45.79,-87.983
United States,Michigan,Rapid City,44.817,-85.249
United States,Michigan,Ravenna,43.206,-85.969
United States,Michigan,Reading,41.845,-84.749
United States,Michigan,Redford,42.376,-83.281
United States,Michigan,Reed City,43.89,-85.504
United States,Michigan,Remus,43.632,-85.076
United States,Michigan,Republic,46.356,-88.065
United States,Michigan,Rhodes,43.855,-84.206
United States,Michigan,Richland,42.376,-85.46
United States,Michigan,Richmond,42.845,-82.8
United States,Michigan,Riverdale,43.397,-84.846
United States,Michigan,Riverview,42.174,-83.179
United States,Michigan,Rives Junction,42.378,-84.48
United States,Michigan,Rochester,42.658,-83.184
United States,Michigan,Rockford,43.119,-85.494
United States,Michigan,Rockwood,42.075,-83.227
United States,Michigan,Rogers City,45.405,-83.851
United States,Michigan,Romeo,42.844,-83.04
United States,Michigan,Romulus,42.203,-83.317
United States,Michigan,Roscommon,44.467,-84.613
United States,Michigan,Rose City,44.472,-84.13
United States,Michigan,Rosebush,43.713,-84.765
United States,Michigan,Roseville,42.51,-82.936
United States,Michigan,Royal Oak,42.489,-83.142
United States,Michigan,Saginaw,43.416,-83.971
United States,Michigan,Saint Charles,43.291,-84.171
United States,Michigan,Saint Clair,42.855,-82.546
United States,Michigan,Saint Clair Shores,42.494,-82.898
United States,Michigan,Saint Helen,44.358,-84.474
United States,Michigan,Saint Ignace,45.998,-84.711
United States,Michigan,Saint Johns,43.013,-84.572
United States,Michigan,Saint Joseph,42.057,-86.456
United States,Michigan,Saint Louis,43.444,-84.563
United States,Michigan,Saline,42.148,-83.815
United States,Michigan,Sand Creek,41.778,-84.108
United States,Michigan,Sand Lake,43.308,-85.512
United States,Michigan,Sandusky,43.42,-82.858
United States,Michigan,Sanford,43.712,-84.422
United States,Michigan,Saranac,42.908,-85.203
United States,Michigan,Saugatuck,42.666,-86.174
United States,Michigan,Sault Sainte Marie,46.409,-84.354
United States,Michigan,Schoolcraft,42.133,-85.685
United States,Michigan,Scotts,42.187,-85.427
United States,Michigan,Shelby,43.61,-86.35
United States,Michigan,Sheridan,43.206,-85.059
United States,Michigan,Sherwood,41.998,-85.234
United States,Michigan,Shingleton,46.453,-86.442
United States,Michigan,South Boardman,44.639,-85.254
United States,Michigan,South Haven,42.423,-86.219
United States,Michigan,South Lyon,42.441,-83.654
United States,Michigan,Southfield,42.475,-83.285
United States,Michigan,Southgate,42.206,-83.206
United States,Michigan,Sparta,43.154,-85.686
United States,Michigan,Spring Lake,43.103,-86.224
United States,Michigan,Standish,43.98,-83.919
United States,Michigan,Stanton,43.311,-85.102
United States,Michigan,Stanwood,43.592,-85.398
United States,Michigan,Stephenson,45.446,-87.443
United States,Michigan,Sterling,44.073,-84.047
United States,Michigan,Sterling Heights,42.599,-83.01
United States,Michigan,Stevensville,42.009,-86.51
United States,Michigan,Stockbridge,42.475,-84.209
United States,Michigan,Sturgis,41.843,-85.448
United States,Michigan,Suttons Bay,44.978,-85.609
United States,Michigan,Swartz Creek,42.943,-83.827
United States,Michigan,Tawas City,44.234,-83.633
United States,Michigan,Taylor,42.226,-83.269
United States,Michigan,Tecumseh,42.012,-83.917
United States,Michigan,Tekonsha,42.114,-84.982
United States,Michigan,Temperance,41.794,-83.588
United States,Michigan,Thompsonville,44.523,-85.941
United States,Michigan,Three Oaks,41.818,-86.594
United States,Michigan,Three Rivers,41.976,-85.647
United States,Michigan,Traverse City,44.81,-85.571
United States,Michigan,Trenton,42.133,-83.218
United States,Michigan,Trout Creek,46.511,-88.972
United States,Michigan,Troy,42.606,-83.15
United States,Michigan,Twin Lake,43.367,-86.159
United States,Michigan,Union City,42.052,-85.108
United States,Michigan,Union Lake,42.615,-83.447
United States,Michigan,University Center,43.557,-83.994
United States,Michigan,Utica,42.69,-83.055
United States,Michigan,Vandalia,41.918,-85.876
United States,Michigan,Vassar,43.366,-83.566
United States,Michigan,Vermontville,42.641,-85.005
United States,Michigan,Vicksburg,42.11,-85.473
United States,Michigan,Wakefield,46.467,-89.895
United States,Michigan,Waldron,41.736,-84.435
United States,Michigan,Walkerville,43.729,-86.109
United States,Michigan,Walled Lake,42.553,-83.48
United States,Michigan,Warren,42.478,-83.028
United States,Michigan,Washington,42.779,-83.039
United States,Michigan,Waterford,42.649,-83.405
United States,Michigan,Watersmeet,46.215,-89.242
United States,Michigan,Watervliet,42.172,-86.242
United States,Michigan,Wayland,42.689,-85.618
United States,Michigan,Wayne,42.277,-83.388
United States,Michigan,Webberville,42.654,-84.177
United States,Michigan,Weidman,43.683,-84.972
United States,Michigan,Wellston,44.22,-85.915
United States,Michigan,West Bloomfield,42.573,-83.381
United States,Michigan,West Branch,44.341,-84.188
United States,Michigan,Westland,42.332,-83.371
United States,Michigan,White Cloud,43.587,-85.756
United States,Michigan,White Lake,42.655,-83.526
United States,Michigan,Whitehall,43.385,-86.327
United States,Michigan,Whitmore Lake,42.405,-83.794
United States,Michigan,Williamsburg,44.778,-85.39
United States,Michigan,Williamston,42.682,-84.272
United States,Michigan,Willis,42.115,-83.569
United States,Michigan,Wixom,42.52,-83.552
United States,Michigan,Wyandotte,42.195,-83.165
United States,Michigan,Wyoming,42.913,-85.705
United States,Michigan,Yale,43.137,-82.818
United States,Michigan,Ypsilanti,42.206,-83.623
United States,Michigan,Zeeland,42.855,-85.971
United States,Minnesota,Ada,47.349,-96.474
United States,Minnesota,Aitkin,46.528,-93.612
United States,Minnesota,Albany,45.637,-94.59
United States,Minnesota,Albert Lea,43.658,-93.376
United States,Minnesota,Albertville,45.242,-93.658
United States,Minnesota,Alden,43.647,-93.545
United States,Minnesota,Alexandria,45.893,-95.397
United States,Minnesota,Alvarado,48.21,-96.98
United States,Minnesota,Andover,45.257,-93.274
United States,Minnesota,Annandale,45.26,-94.131
United States,Minnesota,Anoka,45.287,-93.434
United States,Minnesota,Appleton,45.232,-95.978
United States,Minnesota,Arlington,44.601,-94.094
United States,Minnesota,Ashby,46.066,-95.791
United States,Minnesota,Audubon,46.855,-96.003
United States,Minnesota,Aurora,47.481,-92.133
United States,Minnesota,Austin,43.673,-92.959
United States,Minnesota,Avoca,43.986,-95.608
United States,Minnesota,Babbitt,47.695,-91.925
United States,Minnesota,Backus,46.819,-94.533
United States,Minnesota,Badger,48.793,-96.02
United States,Minnesota,Bagley,47.403,-95.412
United States,Minnesota,Barnesville,46.653,-96.394
United States,Minnesota,Barrett,45.905,-95.882
United States,Minnesota,Battle Lake,46.284,-95.727
United States,Minnesota,Baxter,46.337,-94.273
United States,Minnesota,Bayport,45.012,-92.783
United States,Minnesota,Becker,45.425,-93.811
United States,Minnesota,Belgrade,45.474,-94.968
United States,Minnesota,Belle Plaine,44.583,-93.768
United States,Minnesota,Bemidji,47.504,-94.685
United States,Minnesota,Bena,47.342,-94.209
United States,Minnesota,Benson,45.311,-95.553
United States,Minnesota,Bethel,45.392,-93.211
United States,Minnesota,Big Lake,45.395,-93.759
United States,Minnesota,Bigfork,47.692,-93.55
United States,Minnesota,Bird Island,44.761,-94.885
United States,Minnesota,Blooming Prairie,43.869,-93.088
United States,Minnesota,Blue Earth,43.623,-94.101
United States,Minnesota,Bowlus,45.811,-94.415
United States,Minnesota,Braham,45.739,-93.216
United States,Minnesota,Brainerd,46.307,-94.101
United States,Minnesota,Brandon,45.985,-95.604
United States,Minnesota,Breckenridge,46.283,-96.51
United States,Minnesota,Bricelyn,43.59,-93.818
United States,Minnesota,Brook Park,45.981,-93.109
United States,Minnesota,Brownsdale,43.742,-92.85
United States,Minnesota,Brownsville,43.674,-91.304
United States,Minnesota,Buffalo,45.185,-93.84
United States,Minnesota,Burnsville,44.732,-93.288
United States,Minnesota,Byron,44.011,-92.618
United States,Minnesota,Caledonia,43.624,-91.415
United States,Minnesota,Cambridge,45.565,-93.273
United States,Minnesota,Cannon Falls,44.479,-92.873
United States,Minnesota,Carlton,46.617,-92.461
United States,Minnesota,Cass Lake,47.3,-94.512
United States,Minnesota,Cedar,45.341,-93.244
United States,Minnesota,Center City,45.44,-92.787
United States,Minnesota,Champlin,45.18,-93.402
United States,Minnesota,Chanhassen,44.858,-93.559
United States,Minnesota,Chaska,44.805,-93.625
United States,Minnesota,Chatfield,43.847,-92.176
United States,Minnesota,Chisago City,45.367,-92.896
United States,Minnesota,Circle Pines,45.167,-93.122
United States,Minnesota,Clara City,44.993,-95.36
United States,Minnesota,Claremont,44.034,-93.026
United States,Minnesota,Clarissa,46.147,-94.959
United States,Minnesota,Clarks Grove,43.762,-93.34
United States,Minnesota,Clear Lake,45.47,-93.959
United States,Minnesota,Clearbrook,47.696,-95.406
United States,Minnesota,Clearwater,45.39,-94.066
United States,Minnesota,Climax,47.644,-96.813
United States,Minnesota,Cloquet,46.744,-92.574
United States,Minnesota,Cokato,45.088,-94.18
United States,Minnesota,Cold Spring,45.473,-94.412
United States,Minnesota,Cologne,44.771,-93.786
United States,Minnesota,Cook,47.858,-92.863
United States,Minnesota,Cosmos,44.95,-94.671
United States,Minnesota,Cottage Grove,44.82,-92.926
United States,Minnesota,Crosslake,46.661,-94.104
United States,Minnesota,Dalton,46.174,-95.895
United States,Minnesota,Dassel,45.093,-94.328
United States,Minnesota,Dawson,44.939,-96.049
United States,Minnesota,Dayton,45.201,-93.475
United States,Minnesota,Deer River,47.385,-93.877
United States,Minnesota,Delano,45.037,-93.817
United States,Minnesota,Dennison,44.44,-92.991
United States,Minnesota,Detroit Lakes,46.824,-95.848
United States,Minnesota,Dilworth,46.884,-96.699
United States,Minnesota,Dodge Center,44.037,-92.862
United States,Minnesota,Duluth,46.801,-92.099
United States,Minnesota,East Grand Forks,47.959,-96.918
United States,Minnesota,Echo,44.64,-95.442
United States,Minnesota,Eden Prairie,44.856,-93.441
United States,Minnesota,Eden Valley,45.318,-94.578
United States,Minnesota,Elbow Lake,45.978,-95.956
United States,Minnesota,Elk River,45.334,-93.568
United States,Minnesota,Elko,44.587,-93.359
United States,Minnesota,Ellendale,43.893,-93.286
United States,Minnesota,Ely,47.944,-91.772
United States,Minnesota,Elysian,44.236,-93.707
United States,Minnesota,Embarrass,47.659,-92.229
United States,Minnesota,Emily,46.731,-93.906
United States,Minnesota,Erhard,46.454,-96.009
United States,Minnesota,Erskine,47.677,-96.066
United States,Minnesota,Esko,46.71,-92.365
United States,Minnesota,Evansville,46.011,-95.669
United States,Minnesota,Eveleth,47.324,-92.465
United States,Minnesota,Excelsior,44.899,-93.626
United States,Minnesota,Eyota,44.014,-92.269
United States,Minnesota,Fairmont,43.637,-94.481
United States,Minnesota,Faribault,44.328,-93.278
United States,Minnesota,Farmington,44.627,-93.117
United States,Minnesota,Felton,47.05,-96.538
United States,Minnesota,Fergus Falls,46.27,-96.087
United States,Minnesota,Fisher,47.804,-96.809
United States,Minnesota,Floodwood,46.981,-92.897
United States,Minnesota,Forest Lake,45.267,-93.02
United States,Minnesota,Fosston,47.563,-95.746
United States,Minnesota,Frazee,46.742,-95.58
United States,Minnesota,Fulda,43.859,-95.587
United States,Minnesota,Garvin,44.214,-95.746
United States,Minnesota,Glencoe,44.765,-94.175
United States,Minnesota,Glenwood,45.595,-95.331
United States,Minnesota,Gonvick,47.8,-95.504
United States,Minnesota,Goodhue,44.416,-92.618
United States,Minnesota,Granada,43.645,-94.338
United States,Minnesota,Grand Meadow,43.71,-92.579
United States,Minnesota,Grand Rapids,47.243,-93.512
United States,Minnesota,Granite Falls,44.797,-95.584
United States,Minnesota,Grasston,45.857,-93.085
United States,Minnesota,Greenbush,48.733,-96.2
United States,Minnesota,Grove City,45.135,-94.674
United States,Minnesota,Gully,47.79,-95.602
United States,Minnesota,Halma,48.659,-96.595
United States,Minnesota,Halstad,47.372,-96.747
United States,Minnesota,Hamel,45.079,-93.579
United States,Minnesota,Hancock,45.497,-95.766
United States,Minnesota,Hanover,45.163,-93.655
United States,Minnesota,Hanska,44.167,-94.535
United States,Minnesota,Harmony,43.565,-92.06
United States,Minnesota,Hastings,44.685,-92.885
United States,Minnesota,Hawley,46.85,-96.315
United States,Minnesota,Hayfield,43.899,-92.792
United States,Minnesota,Hayward,43.664,-93.225
United States,Minnesota,Hector,44.753,-94.736
United States,Minnesota,Henderson,44.576,-93.963
United States,Minnesota,Hibbing,47.408,-92.967
United States,Minnesota,Hills,43.544,-96.383
United States,Minnesota,Hinckley,46.003,-92.831
United States,Minnesota,Hoffman,45.833,-95.811
United States,Minnesota,Hopkins,44.952,-93.434
United States,Minnesota,Houston,43.849,-91.575
United States,Minnesota,Howard Lake,45.065,-94.077
United States,Minnesota,Hugo,45.183,-92.986
United States,Minnesota,Hutchinson,44.899,-94.41
United States,Minnesota,International Falls,48.508,-93.374
United States,Minnesota,Inver Grove Heights,44.822,-93.058
United States,Minnesota,Ironton,46.459,-94.009
United States,Minnesota,Isanti,45.475,-93.287
United States,Minnesota,Janesville,44.073,-93.729
United States,Minnesota,Jordan,44.659,-93.598
United States,Minnesota,Karlstad,48.616,-96.487
United States,Minnesota,Kasson,43.982,-92.729
United States,Minnesota,Keewatin,47.4,-93.072
United States,Minnesota,Kensington,45.793,-95.702
United States,Minnesota,Kenyon,44.282,-92.951
United States,Minnesota,Kilkenny,44.312,-93.564
United States,Minnesota,La Crescent,43.834,-91.366
United States,Minnesota,Lake City,44.407,-92.307
United States,Minnesota,Lake Crystal,44.12,-94.234
United States,Minnesota,Lake Elmo,44.993,-92.899
United States,Minnesota,Lake Lillian,44.981,-94.89
United States,Minnesota,Lake Park,46.896,-96.123
United States,Minnesota,Lakefield,43.638,-95.195
United States,Minnesota,Lakeland,44.94,-92.778
United States,Minnesota,Lakeville,44.631,-93.303
United States,Minnesota,Lancaster,48.891,-96.646
United States,Minnesota,Lanesboro,43.726,-91.92
United States,Minnesota,Laporte,47.248,-94.894
United States,Minnesota,Le Center,44.403,-93.721
United States,Minnesota,Le Roy,43.551,-92.489
United States,Minnesota,Le Sueur,44.435,-93.845
United States,Minnesota,Lengby,47.427,-95.619
United States,Minnesota,Leonard,47.71,-95.26
United States,Minnesota,Lester Prairie,44.883,-94.081
United States,Minnesota,Lewiston,43.959,-91.87
United States,Minnesota,Lindstrom,45.404,-92.832
United States,Minnesota,Litchfield,45.083,-94.502
United States,Minnesota,Little Falls,45.978,-94.461
United States,Minnesota,Long Lake,44.989,-93.593
United States,Minnesota,Long Prairie,45.953,-94.869
United States,Minnesota,Lonsdale,44.45,-93.424
United States,Minnesota,Lutsen,47.751,-90.604
United States,Minnesota,Luverne,43.675,-96.253
United States,Minnesota,Madison,45.035,-96.198
United States,Minnesota,Mahnomen,47.325,-95.793
United States,Minnesota,Mankato,44.131,-94
United States,Minnesota,Mantorville,44.087,-92.748
United States,Minnesota,Maple Grove,45.123,-93.495
United States,Minnesota,Maple Plain,44.991,-93.683
United States,Minnesota,Marine On Saint Croix,45.196,-92.826
United States,Minnesota,Marshall,44.45,-95.746
United States,Minnesota,Mazeppa,44.274,-92.529
United States,Minnesota,Mcintosh,47.653,-95.888
United States,Minnesota,Meadowlands,47.129,-92.854
United States,Minnesota,Medford,44.178,-93.236
United States,Minnesota,Melrose,45.637,-94.8
United States,Minnesota,Menahga,46.747,-95.095
United States,Minnesota,Mentor,47.723,-96.177
United States,Minnesota,Merrifield,46.528,-94.105
United States,Minnesota,Milaca,45.786,-93.621
United States,Minnesota,Minneapolis,44.98,-93.264
United States,Minnesota,Minneota,44.581,-95.949
United States,Minnesota,Minnetonka,44.92,-93.483
United States,Minnesota,Montevideo,45.006,-95.737
United States,Minnesota,Montgomery,44.428,-93.562
United States,Minnesota,Monticello,45.296,-93.811
United States,Minnesota,Montrose,45.048,-93.913
United States,Minnesota,Moorhead,46.846,-96.745
United States,Minnesota,Moose Lake,46.44,-92.755
United States,Minnesota,Mora,45.927,-93.35
United States,Minnesota,Morgan,44.416,-94.912
United States,Minnesota,Morris,45.586,-95.954
United States,Minnesota,Mound,44.935,-93.676
United States,Minnesota,Mountain Lake,43.942,-94.949
United States,Minnesota,Nerstrand,44.352,-93.047
United States,Minnesota,New London,45.317,-94.968
United States,Minnesota,New Market,44.571,-93.35
United States,Minnesota,New Prague,44.541,-93.59
United States,Minnesota,New Ulm,44.304,-94.436
United States,Minnesota,New York Mills,46.562,-95.384
United States,Minnesota,Newfolden,48.327,-96.344
United States,Minnesota,Newport,44.873,-92.995
United States,Minnesota,Nisswa,46.482,-94.279
United States,Minnesota,North Branch,45.497,-92.937
United States,Minnesota,Northfield,44.461,-93.201
United States,Minnesota,Oak Park,45.702,-93.806
United States,Minnesota,Olivia,44.761,-94.986
United States,Minnesota,Oronoco,44.134,-92.528
United States,Minnesota,Osage,46.931,-95.373
United States,Minnesota,Osakis,45.878,-95.109
United States,Minnesota,Ottertail,46.439,-95.532
United States,Minnesota,Owatonna,44.048,-93.226
United States,Minnesota,Park Rapids,46.997,-95.09
United States,Minnesota,Parkers Prairie,46.171,-95.339
United States,Minnesota,Paynesville,45.398,-94.701
United States,Minnesota,Pelican Rapids,46.615,-96.093
United States,Minnesota,Pequot Lakes,46.543,-94.336
United States,Minnesota,Perham,46.608,-95.539
United States,Minnesota,Peterson,43.729,-91.824
United States,Minnesota,Pillager,46.38,-94.486
United States,Minnesota,Pine City,45.843,-92.908
United States,Minnesota,Pine Island,44.183,-92.668
United States,Minnesota,Pine River,46.724,-94.408
United States,Minnesota,Pipestone,44.038,-96.319
United States,Minnesota,Plainview,44.161,-92.145
United States,Minnesota,Plato,44.783,-94.051
United States,Minnesota,Plummer,47.919,-96.017
United States,Minnesota,Plymouth,45.047,-93.427
United States,Minnesota,Ponsford,47.047,-95.478
United States,Minnesota,Princeton,45.586,-93.616
United States,Minnesota,Prior Lake,44.674,-93.41
United States,Minnesota,Red Lake Falls,47.891,-96.276
United States,Minnesota,Red Wing,44.523,-92.538
United States,Minnesota,Redwood Falls,44.539,-95.15
United States,Minnesota,Renville,44.771,-95.209
United States,Minnesota,Rice,45.75,-94.14
United States,Minnesota,Richmond,45.453,-94.532
United States,Minnesota,Rochester,44.071,-92.528
United States,Minnesota,Rockford,45.09,-93.717
United States,Minnesota,Rogers,45.171,-93.576
United States,Minnesota,Roseau,48.77,-95.79
United States,Minnesota,Rosemount,44.726,-93.066
United States,Minnesota,Rothsay,46.486,-96.338
United States,Minnesota,Round Lake,43.565,-95.376
United States,Minnesota,Rush City,45.687,-92.949
United States,Minnesota,Rushford,43.867,-91.774
United States,Minnesota,Sacred Heart,44.775,-95.353
United States,Minnesota,Saint Bonifacius,44.904,-93.746
United States,Minnesota,Saint Charles,43.977,-92.057
United States,Minnesota,Saint Cloud,45.488,-94.232
United States,Minnesota,Saint Francis,45.424,-93.429
United States,Minnesota,Saint James,43.997,-94.644
United States,Minnesota,Saint Joseph,45.616,-94.295
United States,Minnesota,Saint Michael,45.209,-93.659
United States,Minnesota,Saint Paul,44.92,-92.944
United States,Minnesota,Saint Peter,44.334,-94.062
United States,Minnesota,Sandstone,46.15,-92.423
United States,Minnesota,Sartell,45.639,-94.224
United States,Minnesota,Sauk Centre,45.727,-94.985
United States,Minnesota,Sauk Rapids,45.655,-94.084
United States,Minnesota,Savage,44.758,-93.364
United States,Minnesota,Scandia,45.262,-92.827
United States,Minnesota,Sebeka,46.609,-95.052
United States,Minnesota,Shafer,45.362,-92.726
United States,Minnesota,Shakopee,44.747,-93.5
United States,Minnesota,Shevlin,47.525,-95.217
United States,Minnesota,Silver Bay,47.331,-91.274
United States,Minnesota,Sleepy Eye,44.293,-94.76
United States,Minnesota,South Haven,45.298,-94.188
United States,Minnesota,South Saint Paul,44.884,-93.04
United States,Minnesota,Spicer,45.238,-94.966
United States,Minnesota,Spring Valley,43.66,-92.369
United States,Minnesota,Springfield,44.246,-94.957
United States,Minnesota,Stacy,45.407,-93.03
United States,Minnesota,Stanchfield,45.659,-93.224
United States,Minnesota,Starbuck,45.549,-95.555
United States,Minnesota,Stewart,44.759,-94.491
United States,Minnesota,Stillwater,45.065,-92.847
United States,Minnesota,Thief River Falls,48.146,-96.176
United States,Minnesota,Tracy,44.253,-95.675
United States,Minnesota,Twin Valley,47.238,-96.251
United States,Minnesota,Two Harbors,47.189,-91.605
United States,Minnesota,Underwood,46.333,-95.842
United States,Minnesota,Utica,43.952,-91.94
United States,Minnesota,Vergas,46.637,-95.842
United States,Minnesota,Verndale,46.441,-94.968
United States,Minnesota,Victoria,44.864,-93.686
United States,Minnesota,Villard,45.701,-95.196
United States,Minnesota,Virginia,47.594,-92.496
United States,Minnesota,Wabasha,44.344,-92.061
United States,Minnesota,Waconia,44.855,-93.785
United States,Minnesota,Wadena,46.485,-95.145
United States,Minnesota,Waite Park,45.53,-94.233
United States,Minnesota,Walker,47.115,-94.486
United States,Minnesota,Walnut Grove,44.239,-95.457
United States,Minnesota,Warren,48.195,-96.739
United States,Minnesota,Waseca,44.066,-93.527
United States,Minnesota,Watertown,44.961,-93.838
United States,Minnesota,Watkins,45.31,-94.44
United States,Minnesota,Waverly,45.061,-93.979
United States,Minnesota,Wayzata,44.975,-93.527
United States,Minnesota,Webster,44.535,-93.391
United States,Minnesota,Welch,44.581,-92.7
United States,Minnesota,Wells,43.71,-93.723
United States,Minnesota,West Concord,44.164,-92.923
United States,Minnesota,Wheaton,45.84,-96.448
United States,Minnesota,Willmar,45.106,-95.028
United States,Minnesota,Willow River,46.318,-92.865
United States,Minnesota,Windom,43.877,-95.128
United States,Minnesota,Winger,47.528,-96.001
United States,Minnesota,Winona,43.985,-91.606
United States,Minnesota,Winsted,44.951,-94.053
United States,Minnesota,Winton,47.926,-91.801
United States,Minnesota,Wood Lake,44.627,-95.529
United States,Minnesota,Woodstock,44.023,-96.084
United States,Minnesota,Worthington,43.645,-95.564
United States,Minnesota,Wykoff,43.733,-92.247
United States,Minnesota,Wyoming,45.335,-93.013
United States,Minnesota,Young America,44.815,-93.93
United States,Minnesota,Zimmerman,45.451,-93.586
United States,Minnesota,Zumbrota,44.301,-92.659
United States,Missouri,Advance,37.093,-89.885
United States,Missouri,Albany,40.242,-94.33
United States,Missouri,Alma,39.101,-93.544
United States,Missouri,Anderson,36.658,-94.432
United States,Missouri,Appleton City,38.134,-94.016
United States,Missouri,Archie,38.513,-94.293
United States,Missouri,Arnold,38.423,-90.401
United States,Missouri,Ash Grove,37.265,-93.603
United States,Missouri,Aurora,36.879,-93.721
United States,Missouri,Auxvasse,39.014,-91.894
United States,Missouri,Ava,36.9,-92.635
United States,Missouri,Ballwin,38.565,-90.536
United States,Missouri,Barnhart,38.334,-90.446
United States,Missouri,Bates City,38.957,-94.067
United States,Missouri,Belle,38.276,-91.757
United States,Missouri,Belton,38.784,-94.546
United States,Missouri,Bernie,36.657,-89.989
United States,Missouri,Bethany,40.266,-94.012
United States,Missouri,Billings,37.037,-93.456
United States,Missouri,Bismarck,37.752,-90.652
United States,Missouri,Blue Springs,39.022,-94.316
United States,Missouri,Bogard,39.496,-93.532
United States,Missouri,Bolivar,37.642,-93.4
United States,Missouri,Bonne Terre,37.945,-90.522
United States,Missouri,Boonville,38.903,-92.707
